1.021297831757359331e+00,4.400000000000000022e-01,9.808333333333333348e-01
1.021062724475112704e+00,4.366666666666667029e-01,9.799999999999999822e-01
1.020818903450737780e+00,4.299999999999999933e-01,9.791666666666666297e-01
1.020559266998299242e+00,4.241666666666666363e-01,9.791666666666666297e-01
1.020294730447667941e+00,4.225000000000000422e-01,9.874999999999999334e-01
1.020075122950781177e+00,4.183333333333332793e-01,9.891666666666666385e-01
1.019862480691517526e+00,4.166666666666666852e-01,9.916666666666666963e-01
1.019666075048552445e+00,4.141666666666666274e-01,9.950000000000001066e-01
1.019490107699830395e+00,4.116666666666666252e-01,9.958333333333334592e-01
1.019318557327013597e+00,4.099999999999999756e-01,9.958333333333332371e-01
1.019149199814521678e+00,4.074999999999999734e-01,1.004166666666666652e+00
1.019020070683417600e+00,4.066666666666666763e-01,1.004999999999999893e+00
1.018897680138985962e+00,4.049999999999999711e-01,1.006666666666666599e+00
1.018785048862006937e+00,4.049999999999999711e-01,1.006666666666666599e+00
1.018674069501065871e+00,4.041666666666666186e-01,1.004999999999999893e+00
1.018550627295961020e+00,4.033333333333333215e-01,9.966666666666667007e-01
1.018381378828830064e+00,4.033333333333333215e-01,1.000833333333333464e+00
1.018230778768127509e+00,4.033333333333333215e-01,9.966666666666667007e-01
1.018061425518435481e+00,4.033333333333333215e-01,9.866666666666666918e-01
1.017852144401209857e+00,4.033333333333333215e-01,9.791666666666665186e-01
1.017605103110981402e+00,4.033333333333333215e-01,9.799999999999999822e-01
1.017365702648520775e+00,4.033333333333333215e-01,9.808333333333333348e-01
1.017135743313430263e+00,4.024999999999999134e-01,9.866666666666664698e-01
1.016932916506178897e+00,4.024999999999999134e-01,9.941666666666666430e-01
1.016761093810693684e+00,4.008333333333333193e-01,9.908333333333332327e-01
1.016574913384016954e+00,3.983333333333332615e-01,9.891666666666666385e-01
1.016386781771662973e+00,3.949999999999999623e-01,9.858333333333333393e-01
1.016187698654013039e+00,3.933333333333333126e-01,9.841666666666667451e-01
1.015986964416230487e+00,3.916666666666666075e-01,9.841666666666667451e-01
1.015790100456438472e+00,3.908333333333333104e-01,9.825000000000000400e-01
1.015587511845229773e+00,3.891666666666666052e-01,9.791666666666666297e-01
1.015370052427435388e+00,3.866666666666666585e-01,9.783333333333333881e-01
1.015150305803982800e+00,3.841666666666667118e-01,9.783333333333333881e-01
1.014935605720908907e+00,3.825000000000000622e-01,9.691666666666667318e-01
1.014661624897429615e+00,3.808333333333333570e-01,9.691666666666667318e-01
1.014390373114645749e+00,3.791666666666667074e-01,9.683333333333333792e-01
1.014118928880458625e+00,3.775000000000000022e-01,9.683333333333333792e-01
1.013853719339756543e+00,3.750000000000000000e-01,9.674999999999999156e-01
1.013583448524104424e+00,3.724999999999999978e-01,9.666666666666667851e-01
1.013312553650984382e+00,3.724999999999999978e-01,9.666666666666667851e-01
1.013043802143591021e+00,3.708333333333333481e-01,9.674999999999999156e-01
1.012776700422596265e+00,3.700000000000000511e-01,9.758333333333334414e-01
1.012565319893704796e+00,3.683333333333333459e-01,9.741666666666666252e-01
1.012349336650458120e+00,3.666666666666666408e-01,9.749999999999999778e-01
1.012138179759617840e+00,3.666666666666666408e-01,9.674999999999999156e-01
1.011877283586657184e+00,3.658333333333332882e-01,9.616666666666665586e-01
1.011578052475137879e+00,3.624999999999999889e-01,9.550000000000000711e-01
1.011232933072778506e+00,3.608333333333332837e-01,9.491666666666666030e-01
1.010849198438477314e+00,3.599999999999999312e-01,9.525000000000000133e-01
1.010488542467484985e+00,3.591666666666666341e-01,9.549999999999999600e-01
1.010142972564220587e+00,3.574999999999999289e-01,9.583333333333333703e-01
1.009820625933945282e+00,3.558333333333332793e-01,9.591666666666666119e-01
1.009506173781405058e+00,3.541666666666666852e-01,9.700000000000000844e-01
1.009251833828900269e+00,3.524999999999999800e-01,9.874999999999999334e-01
1.009088704597161490e+00,3.516666666666666274e-01,1.014999999999999902e+00
1.009065259101197265e+00,3.508333333333333304e-01,1.015833333333333366e+00
1.009021359421474306e+00,3.491666666666666252e-01,1.014999999999999902e+00
1.008975531643861778e+00,3.474999999999999756e-01,1.005833333333333357e+00
1.008859403804988064e+00,3.466666666666666230e-01,1.005000000000000115e+00
1.008738584806371685e+00,3.466666666666666230e-01,9.875000000000001554e-01
1.008494430260354902e+00,3.383333333333333193e-01,9.541666666666666075e-01
1.008076064536184147e+00,3.383333333333333193e-01,8.699999999999999956e-01
1.007145507459799472e+00,3.366666666666666696e-01,8.033333333333332327e-01
1.005807356721238444e+00,3.174999999999999489e-01,7.366666666666666918e-01
1.004138804824002085e+00,3.158333333333332993e-01,6.949999999999999512e-01
1.002251800005356408e+00,3.150000000000000022e-01,6.783333333333333437e-01
1.000285569355178650e+00,3.141666666666666496e-01,6.450000000000000178e-01
9.980923223051872961e-01,3.141666666666666496e-01,5.958333333333334370e-01
9.955734278378741697e-01,3.133333333333332971e-01,5.458333333333332815e-01
9.927093675465968881e-01,3.125000000000000000e-01,5.149999999999999023e-01
9.896139125399160408e-01,3.108333333333333504e-01,4.833333333333332260e-01
9.862599803537497323e-01,3.099999999999999978e-01,4.499999999999999556e-01
9.827165801386524846e-01,3.083333333333333481e-01,4.166666666666666852e-01
9.789119458817290287e-01,3.066666666666666430e-01,3.916666666666666630e-01
9.749586691480626177e-01,3.058333333333333459e-01,3.750000000000000000e-01
9.709133294395749791e-01,3.033333333333332882e-01,3.666666666666666408e-01
9.667590400215878566e-01,2.991666666666666363e-01,3.416666666666666186e-01
9.623847508418769126e-01,2.958333333333333370e-01,3.333333333333333148e-01
9.578905763355626268e-01,2.924999999999999822e-01,3.166666666666665964e-01
9.532302994198712520e-01,2.866666666666666807e-01,3.083333333333332926e-01
9.484543138014348562e-01,2.824999999999999734e-01,2.916666666666666852e-01
9.435461753015769171e-01,2.783333333333333215e-01,2.833333333333333814e-01
9.385181208175455980e-01,2.766666666666666718e-01,2.750000000000000222e-01
9.334541167556403840e-01,2.750000000000000222e-01,2.750000000000000222e-01
9.284061926031244028e-01,2.708333333333333148e-01,2.675000000000000155e-01
9.232771159608796907e-01,2.700000000000000178e-01,2.591666666666666563e-01
9.180890986908751827e-01,2.666666666666666630e-01,2.591666666666666563e-01
9.128812703773468984e-01,2.650000000000000133e-01,2.591666666666666563e-01
9.076913562926526291e-01,2.616666666666666585e-01,2.441666666666666707e-01
9.023860070677013345e-01,2.591666666666666563e-01,2.466666666666666730e-01
8.970933086843717597e-01,2.566666666666666541e-01,2.483333333333333226e-01
8.918038069742449947e-01,2.558333333333333015e-01,2.416666666666666685e-01
8.864987406444476692e-01,2.558333333333333015e-01,2.175000000000000266e-01
8.810627664785902757e-01,2.550000000000000044e-01,2.183333333333333792e-01
8.756701791930178169e-01,2.550000000000000044e-01,2.200000000000000566e-01
8.703404249563395645e-01,2.549999999999999489e-01,2.225000000000000311e-01
8.650966813511642428e-01,2.541666666666667074e-01,2.308333333333333626e-01
8.599590998653035001e-01,2.541666666666666519e-01,2.391666666666667218e-01
8.549623007182352019e-01,2.533333333333333548e-01,2.308333333333333626e-01
8.499098831777613938e-01,2.525000000000000022e-01,2.316666666666666874e-01
8.448927574207090174e-01,2.525000000000000022e-01,2.241666666666667085e-01
8.398400564747480201e-01,2.516666666666666496e-01,2.250000000000000611e-01
8.348135237662998032e-01,2.508333333333333526e-01,2.266666666666667107e-01
8.298321958258080278e-01,2.508333333333333526e-01,2.266666666666667107e-01
8.248931697948248543e-01,2.500000000000000555e-01,2.275000000000000355e-01
8.199926698520757506e-01,2.483333333333333226e-01,2.275000000000000355e-01
8.151100225204216398e-01,2.475000000000000255e-01,2.275000000000000355e-01
8.102564681353486842e-01,2.458333333333333759e-01,2.358333333333333670e-01
8.055044282799426192e-01,2.441666666666666707e-01,2.358333333333333670e-01
8.007560318343992511e-01,2.408333333333333437e-01,2.366666666666666918e-01
7.960000183657149897e-01,2.383333333333333137e-01,2.366666666666666918e-01
7.912238671505588128e-01,2.358333333333333670e-01,2.375000000000000444e-01
7.864416231571853544e-01,2.333333333333333093e-01,2.383333333333333692e-01
7.816405510448113381e-01,2.291666666666666297e-01,2.383333333333333692e-01
7.767650749935670618e-01,2.258333333333333304e-01,2.391666666666666663e-01
7.718415052394469456e-01,2.241666666666666252e-01,2.400000000000000189e-01
7.669212437661120374e-01,2.216666666666666508e-01,2.400000000000000189e-01
7.619812861794840186e-01,2.199999999999999734e-01,2.399999999999999911e-01
7.570509005858213625e-01,2.191666666666666485e-01,2.399999999999999911e-01
7.521580263257406918e-01,2.191666666666666485e-01,2.391666666666666663e-01
7.473051772381437141e-01,2.183333333333332960e-01,2.383333333333333692e-01
7.424770678950792790e-01,2.166666666666666463e-01,2.366666666666666641e-01
7.376537410776956571e-01,2.174999999999999989e-01,2.350000000000000144e-01
7.328956042174671337e-01,2.158333333333333215e-01,2.341666666666667174e-01
7.281521595818766235e-01,2.141666666666666441e-01,2.325000000000000122e-01
7.234105883529583503e-01,2.149999999999999967e-01,2.325000000000000122e-01
7.187324559905826638e-01,2.149999999999999967e-01,2.325000000000000122e-01
7.140908293181188471e-01,2.141666666666666996e-01,2.325000000000000122e-01
7.094706604591389798e-01,2.133333333333333470e-01,2.316666666666666874e-01
7.048759025038952020e-01,2.133333333333333470e-01,2.316666666666666874e-01
7.003266823897437154e-01,2.125000000000000222e-01,2.399999999999999911e-01
6.958870455627885754e-01,2.116666666666666696e-01,2.391666666666666663e-01
6.914684586540245093e-01,2.108333333333333448e-01,2.308333333333333626e-01
6.869980104089176143e-01,2.099999999999999922e-01,2.225000000000000033e-01
6.824643475279886795e-01,2.091666666666666397e-01,2.225000000000000033e-01
6.779563356213776926e-01,2.108333333333333171e-01,2.225000000000000033e-01
6.735202493583969385e-01,2.116666666666666696e-01,2.208333333333333537e-01
6.691236368306872073e-01,2.116666666666666696e-01,2.191666666666666485e-01
6.647509706572165555e-01,2.099999999999999645e-01,2.208333333333333537e-01
6.604074951082369305e-01,2.099999999999999645e-01,2.200000000000000566e-01
6.561010310543230473e-01,2.091666666666666397e-01,2.175000000000000266e-01
6.518040585823690058e-01,2.083333333333333426e-01,2.158333333333333215e-01
6.475252762725194344e-01,2.074999999999999900e-01,2.158333333333333215e-01
6.432752910309228467e-01,2.066666666666666652e-01,2.175000000000000266e-01
6.390570496921543775e-01,2.058333333333333126e-01,2.191666666666666485e-01
6.348759926527335340e-01,2.049999999999999878e-01,2.191666666666666485e-01
6.307286433178143081e-01,2.033333333333333381e-01,2.191666666666666485e-01
6.265997605758261146e-01,2.025000000000000133e-01,2.175000000000000266e-01
6.224835035171231157e-01,2.016666666666666607e-01,2.149999999999999967e-01
6.183693756238112238e-01,1.999999999999999833e-01,2.100000000000000477e-01
6.142081784684959578e-01,1.983333333333333337e-01,2.066666666666666929e-01
6.100252801281226267e-01,1.983333333333333337e-01,2.049999999999999878e-01
6.058713511519981942e-01,1.966666666666666285e-01,2.016666666666666607e-01
6.016878145199281436e-01,1.966666666666666285e-01,2.016666666666666607e-01
5.975486869455951533e-01,1.958333333333333037e-01,2.016666666666666607e-01
5.934360880443977360e-01,1.949999999999999512e-01,1.999999999999999833e-01
5.893357490199347959e-01,1.941666666666666263e-01,1.991666666666666308e-01
5.852548266693665679e-01,1.924999999999999767e-01,1.974999999999999811e-01
5.811684400866857780e-01,1.899999999999999745e-01,1.933333333333333293e-01
5.770115800580530863e-01,1.891666666666666219e-01,1.933333333333333293e-01
5.728888177775041113e-01,1.891666666666666774e-01,1.899999999999999745e-01
5.687623372247621045e-01,1.874999999999999722e-01,1.883333333333333526e-01
5.646258607973021482e-01,1.824999999999999678e-01,1.875000000000000000e-01
5.604415429513095459e-01,1.791666666666666685e-01,1.774999999999999911e-01
5.561237857754756098e-01,1.774999999999999911e-01,1.766666666666666385e-01
5.518054812088922789e-01,1.774999999999999911e-01,1.766666666666666385e-01
5.475375268295444853e-01,1.774999999999999911e-01,1.674999999999999822e-01
5.432248772093305478e-01,1.758333333333333137e-01,1.674999999999999822e-01
5.389213623471879044e-01,1.741666666666666086e-01,1.674999999999999822e-01
5.346403453120287530e-01,1.733333333333333115e-01,1.658333333333333326e-01
5.303673465666959297e-01,1.716666666666666341e-01,1.658333333333333326e-01
5.260988131101470566e-01,1.699999999999999567e-01,1.650000000000000078e-01
5.218269785245520653e-01,1.699999999999999567e-01,1.650000000000000078e-01
5.176068503947165445e-01,1.691666666666666041e-01,1.558333333333333515e-01
5.132949769433656773e-01,1.683333333333333071e-01,1.558333333333333515e-01
5.090181409903316023e-01,1.674999999999999822e-01,1.625000000000000056e-01
5.048304500620036661e-01,1.674999999999999822e-01,1.608333333333333282e-01
5.006770312224980701e-01,1.650000000000000078e-01,1.608333333333333282e-01
4.965173921114172106e-01,1.650000000000000078e-01,1.591666666666666508e-01
4.923921783739299562e-01,1.641666666666666552e-01,1.575000000000000011e-01
4.882753848888761739e-01,1.624999999999999778e-01,1.558333333333333237e-01
4.841437108711583726e-01,1.624999999999999778e-01,1.533333333333333215e-01
4.800311714550278830e-01,1.616666666666666252e-01,1.516666666666666441e-01
4.759258878596213105e-01,1.616666666666666252e-01,1.491666666666666696e-01
4.718420490346082463e-01,1.608333333333333004e-01,1.491666666666666696e-01
4.677816833342153813e-01,1.600000000000000033e-01,1.483333333333333448e-01
4.637416268122725449e-01,1.574999999999999734e-01,1.466666666666666674e-01
4.596739966054070869e-01,1.574999999999999734e-01,1.441666666666666929e-01
4.556264112329721505e-01,1.566666666666666485e-01,1.416666666666666630e-01
4.515822462858887776e-01,1.549999999999999989e-01,1.391666666666666885e-01
4.475264654367279160e-01,1.541666666666666463e-01,1.383333333333333359e-01
4.434936923616062399e-01,1.516666666666666441e-01,1.366666666666666585e-01
4.394152176492029938e-01,1.516666666666666441e-01,1.358333333333333337e-01
4.353812573769964556e-01,1.508333333333333470e-01,1.350000000000000366e-01
4.313621533926916829e-01,1.508333333333333470e-01,1.341666666666666841e-01
4.273899707805564607e-01,1.499999999999999944e-01,1.341666666666666841e-01
4.234363723395143109e-01,1.483333333333333448e-01,1.325000000000000067e-01
4.194377218554499742e-01,1.474999999999999922e-01,1.308333333333333293e-01
4.154575087901705710e-01,1.474999999999999922e-01,1.291666666666666796e-01
4.115104576553652582e-01,1.466666666666666674e-01,1.291666666666666796e-01
4.076039465250568816e-01,1.466666666666666674e-01,1.291666666666666796e-01
4.037535262269798531e-01,1.433333333333333404e-01,1.283333333333333548e-01
3.998553116338419144e-01,1.433333333333333404e-01,1.283333333333333548e-01
3.960146697173401176e-01,1.433333333333333404e-01,1.283333333333333548e-01
3.922307105629684876e-01,1.433333333333333404e-01,1.283333333333333548e-01
3.885025586837984046e-01,1.433333333333333404e-01,1.283333333333333548e-01
3.848293527750244469e-01,1.425000000000000155e-01,1.283333333333333548e-01
3.811969230845835832e-01,1.416666666666666907e-01,1.283333333333333548e-01
3.775988644585012710e-01,1.416666666666666907e-01,1.283333333333333548e-01
3.740540987301235742e-01,1.400000000000000411e-01,1.283333333333333548e-01
3.705214036006470035e-01,1.400000000000000411e-01,1.275000000000000022e-01
3.670330894492335738e-01,1.391666666666667163e-01,1.275000000000000022e-01
3.635758213783127357e-01,1.383333333333333637e-01,1.266666666666666774e-01
3.601429692341238109e-01,1.375000000000000389e-01,1.258333333333333526e-01
3.567319935631672045e-01,1.366666666666666863e-01,1.250000000000000278e-01
3.533387487076080635e-01,1.350000000000000089e-01,1.241666666666666613e-01
3.499226382185965378e-01,1.341666666666666841e-01,1.233333333333333365e-01
3.465300378819396454e-01,1.333333333333333315e-01,1.216666666666666868e-01
3.431522804742985211e-01,1.316666666666666818e-01,1.200000000000000094e-01
3.397507660394714635e-01,1.308333333333333570e-01,1.183333333333333320e-01
3.363638796309202927e-01,1.300000000000000044e-01,1.174999999999999933e-01
3.330009709544853869e-01,1.291666666666666796e-01,1.158333333333333437e-01
3.296507127871458609e-01,1.291666666666666796e-01,1.158333333333333437e-01
3.263541703781382419e-01,1.283333333333333270e-01,1.166666666666666546e-01
3.231096773038794612e-01,1.283333333333333270e-01,1.158333333333333298e-01
3.199067599040501531e-01,1.275000000000000300e-01,1.158333333333333298e-01
3.167321382713285671e-01,1.266666666666666774e-01,1.150000000000000050e-01
3.135705263816835342e-01,1.258333333333333526e-01,1.158333333333333437e-01
3.104570299600630245e-01,1.250000000000000000e-01,1.158333333333333021e-01
3.073706804132913528e-01,1.241666666666666891e-01,1.158333333333333437e-01
3.043125502838877061e-01,1.225000000000000117e-01,1.158333333333333437e-01
3.012679284271324032e-01,1.199999999999999956e-01,1.166666666666666546e-01
2.982233784505650687e-01,1.183333333333333320e-01,1.166666666666666546e-01
2.951745991975933125e-01,1.175000000000000072e-01,1.166666666666666546e-01
2.921587157386804079e-01,1.166666666666666546e-01,1.166666666666666546e-01
2.891714238712301266e-01,1.158333333333333298e-01,1.158333333333333021e-01
2.862052049126960762e-01,1.150000000000000050e-01,1.158333333333333021e-01
2.832638441963853393e-01,1.141666666666666802e-01,1.133333333333333276e-01
2.802871014372161906e-01,1.141666666666666802e-01,1.108333333333332976e-01
2.773205084923514585e-01,1.133333333333333415e-01,1.099999999999999728e-01
2.743786822670331027e-01,1.141666666666666802e-01,1.116666666666666363e-01
2.715224430153531099e-01,1.133333333333333415e-01,1.124999999999999750e-01
2.687018446317149256e-01,1.116666666666666780e-01,1.141666666666666385e-01
2.659187882045649931e-01,1.116666666666666780e-01,1.149999999999999911e-01
2.631979217222878420e-01,1.116666666666666780e-01,1.149999999999999911e-01
2.605040502970172311e-01,1.116666666666666502e-01,1.149999999999999911e-01
2.578507208477495705e-01,1.116666666666666502e-01,1.141666666666666385e-01
2.552299969482610953e-01,1.116666666666666502e-01,1.150000000000000050e-01
2.526746166960452400e-01,1.099999999999999867e-01,1.158333333333333437e-01
2.501395081905844475e-01,1.091666666666666757e-01,1.158333333333333437e-01
2.476128137695544629e-01,1.083333333333333232e-01,1.158333333333333437e-01
2.451050591049232785e-01,1.083333333333333232e-01,1.158333333333333437e-01
2.426463325734252718e-01,1.083333333333333232e-01,1.158333333333333437e-01
2.402356544749376377e-01,1.074999999999999983e-01,1.158333333333333437e-01
2.378539227227195740e-01,1.083333333333333232e-01,1.166666666666666824e-01
2.355362989747900038e-01,1.074999999999999983e-01,1.166666666666666824e-01
2.332215893333241252e-01,1.074999999999999845e-01,1.158333333333333437e-01
2.309045176010668665e-01,1.074999999999999845e-01,1.141666666666666524e-01
2.285832980123219116e-01,1.049999999999999822e-01,1.233333333333333504e-01
2.264305317372623527e-01,1.041666666666666435e-01,1.341666666666666841e-01
2.245117964028891799e-01,1.041666666666666435e-01,1.450000000000000178e-01
2.228505693302926527e-01,1.133333333333332998e-01,1.625000000000000333e-01
2.216323410920582326e-01,1.141666666666666524e-01,1.641666666666667107e-01
2.204724716453544120e-01,1.141666666666666524e-01,1.766666666666667218e-01
2.195772450399048614e-01,1.141666666666666524e-01,1.900000000000000300e-01
2.189967945964616247e-01,1.141666666666666524e-01,2.174999999999999989e-01
2.189135308918769562e-01,1.141666666666666524e-01,2.191666666666666485e-01
2.188617530348026807e-01,1.149999999999999772e-01,2.391666666666666663e-01
2.191689922789339107e-01,1.166666666666666408e-01,2.666666666666666630e-01
2.200127272316193816e-01,1.174999999999999933e-01,3.041666666666666408e-01
2.215233842174459677e-01,1.199999999999999817e-01,3.074999999999999956e-01
2.229976464788036294e-01,1.224999999999999978e-01,3.291666666666667185e-01
2.247626958257475938e-01,1.241666666666666335e-01,3.325000000000000733e-01
2.265331005674724174e-01,1.258333333333333248e-01,3.350000000000000200e-01
2.282616070134702024e-01,1.383333333333333359e-01,3.441666666666667318e-01
2.295046073211483018e-01,1.433333333333333404e-01,3.550000000000000377e-01
2.307888284590663142e-01,1.483333333333333171e-01,3.641666666666666941e-01
2.320555581844224446e-01,1.533333333333333492e-01,3.750000000000000000e-01
2.333998354180831791e-01,1.566666666666666485e-01,3.849999999999999534e-01
2.348097322925289665e-01,1.583333333333333259e-01,3.933333333333333126e-01
2.362531573324263279e-01,1.724999999999999867e-01,4.016666666666666163e-01
2.375954825996853537e-01,1.750000000000000167e-01,4.099999999999999756e-01
2.389898154245606865e-01,1.783333333333333159e-01,4.183333333333332793e-01
2.403863021183836046e-01,1.816666666666666707e-01,4.274999999999999356e-01
2.418799089482245035e-01,1.824999999999999956e-01,4.274999999999999356e-01
2.433737650123334595e-01,1.833333333333333481e-01,4.358333333333332948e-01
2.449457297649983989e-01,1.858333333333333226e-01,4.549999999999999045e-01
2.466846620227871878e-01,1.899999999999999467e-01,4.749999999999999223e-01
2.485682958717884417e-01,1.924999999999999767e-01,5.124999999999999556e-01
2.509793740410708462e-01,1.933333333333333293e-01,5.416666666666666297e-01
2.536363391843357573e-01,1.949999999999999789e-01,5.783333333333332549e-01
2.565917272712116559e-01,1.958333333333333037e-01,6.333333333333334147e-01
2.600184077703819319e-01,1.975000000000000089e-01,6.808333333333332904e-01
2.638278723923515034e-01,1.975000000000000089e-01,7.174999999999999156e-01
2.681166209990595295e-01,1.975000000000000089e-01,7.458333333333332371e-01
2.726389501242317825e-01,1.975000000000000089e-01,7.816666666666667318e-01
2.776705533198011167e-01,1.983333333333333337e-01,8.100000000000000533e-01
2.829222752970916854e-01,1.983333333333333337e-01,8.466666666666666785e-01
2.886262269098716637e-01,1.991666666666666308e-01,8.658333333333333437e-01
2.944076566300139475e-01,1.999999999999999833e-01,8.766666666666668162e-01
3.004076930184436667e-01,2.024999999999999856e-01,8.800000000000000044e-01
3.062815087150809745e-01,2.041666666666666352e-01,9.000000000000000222e-01
3.124592380747138187e-01,2.058333333333333126e-01,9.116666666666666252e-01
3.186216752521344175e-01,2.058333333333333126e-01,9.300000000000000488e-01
3.250822351401748134e-01,2.083333333333333426e-01,9.233333333333333393e-01
3.312942027883536977e-01,2.075000000000000178e-01,9.324999999999999956e-01
3.376981635261539494e-01,2.075000000000000178e-01,9.408333333333334103e-01
3.440713487107282531e-01,2.058333333333333404e-01,9.425000000000000044e-01
3.503667595875490925e-01,2.066666666666666652e-01,9.708333333333333259e-01
3.567702575624452366e-01,2.066666666666666652e-01,9.916666666666665853e-01
3.634874156265429090e-01,2.075000000000000178e-01,9.925000000000000488e-01
3.700765302069338181e-01,2.083333333333333426e-01,1.010833333333333250e+00
3.769075770039911899e-01,2.091666666666666952e-01,1.014166666666666661e+00
3.836271978594651411e-01,2.099999999999999922e-01,1.032499999999999973e+00
3.903407872899015696e-01,2.108333333333333448e-01,1.034999999999999920e+00
3.969486688765604399e-01,2.116666666666666696e-01,1.036666666666666625e+00
4.034435764313583639e-01,2.124999999999999944e-01,1.046666666666666634e+00
4.099082592678475745e-01,2.124999999999999944e-01,1.080000000000000071e+00
4.167446061108956989e-01,2.141666666666666996e-01,1.088333333333333375e+00
4.235097345536280589e-01,2.158333333333333492e-01,1.099166666666666625e+00
4.303371060645901913e-01,2.175000000000000266e-01,1.124166666666666758e+00
4.373422435668681829e-01,2.183333333333333515e-01,1.142500000000000293e+00
4.444851226263902277e-01,2.191666666666667040e-01,1.154166666666666785e+00
4.518262353849895607e-01,2.200000000000000011e-01,1.172500000000000098e+00
4.592946666078029927e-01,2.208333333333333259e-01,1.180833333333333401e+00
4.668029483946243841e-01,2.225000000000000033e-01,1.181666666666666643e+00
4.741857078709728612e-01,2.258333333333333581e-01,1.190833333333333410e+00
4.815602719043851621e-01,2.291666666666667129e-01,1.190833333333333410e+00
4.887612594374852737e-01,2.300000000000000100e-01,1.191666666666666652e+00
4.958509732485973376e-01,2.441666666666666707e-01,1.191666666666666652e+00
5.018718091682180527e-01,2.466666666666667007e-01,1.191666666666666652e+00
5.077984762693826815e-01,2.483333333333333226e-01,1.193333333333333357e+00
5.136644491170789806e-01,2.499999999999999722e-01,1.203333333333333366e+00
5.196304193531567917e-01,2.516666666666666496e-01,1.205000000000000071e+00
5.255183282857245342e-01,2.625000000000000111e-01,1.215000000000000080e+00
5.313021067464066549e-01,2.633333333333333082e-01,1.225000000000000089e+00
5.372060551475948964e-01,2.733333333333333171e-01,1.217500000000000027e+00
5.428864605549362787e-01,2.750000000000000222e-01,1.210833333333333206e+00
5.485285065068142840e-01,2.766666666666666718e-01,1.212500000000000133e+00
5.541106744133811324e-01,2.774999999999999689e-01,1.213333333333333375e+00
5.596321621322922768e-01,2.783333333333333770e-01,1.215833333333333321e+00
5.650947784031591370e-01,2.791666666666666741e-01,1.217500000000000027e+00
5.705059619232704105e-01,2.799999999999999711e-01,1.271666666666666723e+00
5.761784092625561460e-01,2.808333333333333237e-01,1.307499999999999885e+00
5.820624415048650802e-01,2.816666666666666763e-01,1.325833333333333419e+00
