1.041196262931534111e+00 1.000000000000000000e+00 9.599999999999999645e-01 1.000000000000000000e+00
1.041110437383760079e+00 1.000000000000000000e+00 9.599999999999999645e-01 1.000000000000000000e+00
1.041024790639210496e+00 1.000000000000000000e+00 9.599999999999999645e-01 1.000000000000000000e+00
1.040939322325378891e+00 1.000000000000000000e+00 9.599999999999999645e-01 1.000000000000000000e+00
1.040854032070534396e+00 1.000000000000000000e+00 9.599999999999999645e-01 1.000000000000000000e+00
1.040768919503720857e+00 1.000000000000000000e+00 9.599999999999999645e-01 1.000000000000000000e+00
1.040683984254754835e+00 1.000000000000000000e+00 8.599999999999999867e-01 1.000000000000000000e+00
1.040589370337883235e+00 1.000000000000000000e+00 7.600000000000000089e-01 1.000000000000000000e+00
1.040482556205415188e+00 1.000000000000000000e+00 6.600000000000000311e-01 1.000000000000000000e+00
1.040359881792671581e+00 1.000000000000000000e+00 6.600000000000000311e-01 1.000000000000000000e+00
1.040237579120572686e+00 1.000000000000000000e+00 6.600000000000000311e-01 1.000000000000000000e+00
1.040115647062631599e+00 1.000000000000000000e+00 5.600000000000000533e-01 1.000000000000000000e+00
1.039972376894550798e+00 1.000000000000000000e+00 5.600000000000000533e-01 1.000000000000000000e+00
1.039829618405641698e+00 1.000000000000000000e+00 5.600000000000000533e-01 1.000000000000000000e+00
1.039687369768478753e+00 1.000000000000000000e+00 5.600000000000000533e-01 1.000000000000000000e+00
1.039545629162162754e+00 1.000000000000000000e+00 5.600000000000000533e-01 1.000000000000000000e+00
1.039404394772297957e+00 1.000000000000000000e+00 5.600000000000000533e-01 1.000000000000000000e+00
1.039263664790968322e+00 1.000000000000000000e+00 5.600000000000000533e-01 9.899999999999999911e-01
1.039087723131000507e+00 1.000000000000000000e+00 5.600000000000000533e-01 9.899999999999999911e-01
1.038912409834104045e+00 1.000000000000000000e+00 5.600000000000000533e-01 9.899999999999999911e-01
1.038737722656125184e+00 1.000000000000000000e+00 5.600000000000000533e-01 9.899999999999999911e-01
1.038563659360924651e+00 1.000000000000000000e+00 5.600000000000000533e-01 9.799999999999999822e-01
1.038354503434635534e+00 1.000000000000000000e+00 5.600000000000000533e-01 9.499999999999999556e-01
1.038038951636654605e+00 1.000000000000000000e+00 5.600000000000000533e-01 9.300000000000000488e-01
1.037653098237952376e+00 1.000000000000000000e+00 5.600000000000000533e-01 9.000000000000000222e-01
1.037161480029959781e+00 1.000000000000000000e+00 5.600000000000000533e-01 8.800000000000000044e-01
1.036600189029852848e+00 1.000000000000000000e+00 5.600000000000000533e-01 8.699999999999999956e-01
1.036005188354746309e+00 1.000000000000000000e+00 5.600000000000000533e-01 8.499999999999999778e-01
1.035340884110622195e+00 1.000000000000000000e+00 5.600000000000000533e-01 8.399999999999999689e-01
1.034643238095941387e+00 1.000000000000000000e+00 5.600000000000000533e-01 8.299999999999999600e-01
1.033912369388455987e+00 1.000000000000000000e+00 5.600000000000000533e-01 8.100000000000000533e-01
1.033112682354925704e+00 1.000000000000000000e+00 5.600000000000000533e-01 7.900000000000000355e-01
1.032244422775086656e+00 1.000000000000000000e+00 5.600000000000000533e-01 7.700000000000000178e-01
1.031307835550890006e+00 1.000000000000000000e+00 5.600000000000000533e-01 7.600000000000000089e-01
1.030338878995351148e+00 1.000000000000000000e+00 5.600000000000000533e-01 7.600000000000000089e-01
1.029373382998939102e+00 1.000000000000000000e+00 5.600000000000000533e-01 7.600000000000000089e-01
1.028411335202514376e+00 1.000000000000000000e+00 4.600000000000000200e-01 7.600000000000000089e-01
1.027244329397286160e+00 1.000000000000000000e+00 3.599999999999999867e-01 7.600000000000000089e-01
