1.055163117513749915e+00 1.000000000000000000e+00 9.899999999999999911e-01 1.000000000000000000e+00
1.055051676872307942e+00 1.000000000000000000e+00 9.899999999999999911e-01 1.000000000000000000e+00
1.054940461363474968e+00 1.000000000000000000e+00 9.899999999999999911e-01 1.000000000000000000e+00
1.054829470532437696e+00 1.000000000000000000e+00 9.899999999999999911e-01 1.000000000000000000e+00
1.054718703925301426e+00 1.000000000000000000e+00 9.899999999999999911e-01 1.000000000000000000e+00
1.054608161089088725e+00 1.000000000000000000e+00 1.090000000000000080e+00 1.000000000000000000e+00
1.054507962628374873e+00 1.000000000000000000e+00 1.189999999999999947e+00 1.000000000000000000e+00
1.054416352607150609e+00 1.000000000000000000e+00 1.189999999999999947e+00 1.000000000000000000e+00
1.054324896552348623e+00 1.000000000000000000e+00 1.090000000000000080e+00 1.000000000000000000e+00
1.054225217843078211e+00 1.000000000000000000e+00 8.900000000000000133e-01 1.000000000000000000e+00
1.054103363420958894e+00 1.000000000000000000e+00 6.899999999999999467e-01 1.000000000000000000e+00
1.053946542077709658e+00 1.000000000000000000e+00 6.899999999999999467e-01 1.000000000000000000e+00
1.053790175289078590e+00 1.000000000000000000e+00 6.899999999999999467e-01 1.000000000000000000e+00
1.053634261737516065e+00 1.000000000000000000e+00 5.899999999999999689e-01 1.000000000000000000e+00
1.053452450680778751e+00 1.000000000000000000e+00 5.899999999999999689e-01 1.000000000000000000e+00
1.053271255932708206e+00 1.000000000000000000e+00 5.899999999999999689e-01 1.000000000000000000e+00
1.053090675404122711e+00 1.000000000000000000e+00 5.899999999999999689e-01 1.000000000000000000e+00
1.052910707012922220e+00 1.000000000000000000e+00 5.899999999999999689e-01 1.000000000000000000e+00
1.052731348684064816e+00 1.000000000000000000e+00 5.899999999999999689e-01 1.000000000000000000e+00
1.052552598349542512e+00 1.000000000000000000e+00 5.899999999999999689e-01 1.000000000000000000e+00
1.052374453948357713e+00 1.000000000000000000e+00 5.899999999999999689e-01 1.000000000000000000e+00
1.052196913426498792e+00 1.000000000000000000e+00 5.899999999999999689e-01 1.000000000000000000e+00
1.052019974736917440e+00 1.000000000000000000e+00 5.899999999999999689e-01 1.000000000000000000e+00
1.051843635839504243e+00 1.000000000000000000e+00 5.899999999999999689e-01 1.000000000000000000e+00
1.051667894701065142e+00 1.000000000000000000e+00 5.899999999999999689e-01 9.000000000000000222e-01
1.051153766244451448e+00 1.000000000000000000e+00 5.899999999999999689e-01 9.000000000000000222e-01
1.050641380596165186e+00 1.000000000000000000e+00 5.899999999999999689e-01 9.000000000000000222e-01
1.050130731848381682e+00 1.000000000000000000e+00 5.899999999999999689e-01 9.000000000000000222e-01
1.049621814113302465e+00 1.000000000000000000e+00 5.899999999999999689e-01 9.000000000000000222e-01
1.049114621523087987e+00 1.000000000000000000e+00 5.899999999999999689e-01 9.000000000000000222e-01
1.048609148229789456e+00 1.000000000000000000e+00 5.899999999999999689e-01 9.000000000000000222e-01
1.048105388405281779e+00 1.000000000000000000e+00 5.799999999999999600e-01 9.000000000000000222e-01
1.047594680169401604e+00 1.000000000000000000e+00 5.600000000000000533e-01 9.000000000000000222e-01
1.047067556311653824e+00 1.000000000000000000e+00 5.400000000000000355e-01 9.000000000000000222e-01
1.046522861658647718e+00 1.000000000000000000e+00 5.200000000000000178e-01 9.000000000000000222e-01
1.045959312190729795e+00 1.000000000000000000e+00 5.100000000000000089e-01 9.000000000000000222e-01
1.045386922731158297e+00 1.000000000000000000e+00 4.899999999999999911e-01 9.000000000000000222e-01
1.044793506720010701e+00 1.000000000000000000e+00 4.899999999999999911e-01 9.000000000000000222e-01
1.044202512815030959e+00 1.000000000000000000e+00 4.799999999999999822e-01 9.000000000000000222e-01
1.043601669011634980e+00 1.000000000000000000e+00 4.699999999999999734e-01 9.000000000000000222e-01
1.042990598079670539e+00 1.000000000000000000e+00 4.600000000000000200e-01 9.000000000000000222e-01
1.042368899827150308e+00 1.000000000000000000e+00 4.500000000000000111e-01 9.000000000000000222e-01
1.041736149161251790e+00 1.000000000000000000e+00 4.400000000000000022e-01 9.000000000000000222e-01
1.041091893937791557e+00 1.000000000000000000e+00 4.299999999999999933e-01 9.000000000000000222e-01
1.040435652570639080e+00 1.000000000000000000e+00 4.199999999999999845e-01 9.000000000000000222e-01
1.039766911367921765e+00 1.000000000000000000e+00 4.099999999999999756e-01 9.000000000000000222e-01
1.039085121556371005e+00 1.000000000000000000e+00 4.000000000000000222e-01 9.000000000000000222e-01
1.038389695948589209e+00 1.000000000000000000e+00 4.000000000000000222e-01 9.000000000000000222e-01
1.037697747468846243e+00 1.000000000000000000e+00 4.000000000000000222e-01 9.000000000000000222e-01
1.037009258731502070e+00 1.000000000000000000e+00 4.000000000000000222e-01 9.000000000000000222e-01
1.036324212437844450e+00 1.000000000000000000e+00 4.000000000000000222e-01 9.000000000000000222e-01
1.035642591375655286e+00 1.000000000000000000e+00 4.000000000000000222e-01 9.000000000000000222e-01
1.034964378418776976e+00 1.000000000000000000e+00 4.000000000000000222e-01 9.000000000000000222e-01
1.034289556526683196e+00 1.000000000000000000e+00 4.000000000000000222e-01 9.000000000000000222e-01
1.033618108744049691e+00 1.000000000000000000e+00 4.000000000000000222e-01 9.000000000000000222e-01
1.032950018200329501e+00 1.000000000000000000e+00 4.000000000000000222e-01 9.000000000000000222e-01
1.032285268109327747e+00 1.000000000000000000e+00 4.000000000000000222e-01 9.000000000000000222e-01
1.031623841768781080e+00 1.000000000000000000e+00 4.000000000000000222e-01 9.000000000000000222e-01
1.030965722559937126e+00 1.000000000000000000e+00 4.000000000000000222e-01 9.000000000000000222e-01
1.030310893947137485e+00 1.000000000000000000e+00 4.000000000000000222e-01 9.000000000000000222e-01
1.029659339477401847e+00 1.000000000000000000e+00 4.000000000000000222e-01 8.900000000000000133e-01
1.028961042780014878e+00 1.000000000000000000e+00 4.000000000000000222e-01 8.900000000000000133e-01
1.028266237566114905e+00 1.000000000000000000e+00 4.000000000000000222e-01 8.900000000000000133e-01
1.027574906378284414e+00 1.000000000000000000e+00 4.000000000000000222e-01 8.900000000000000133e-01
1.026887031846392961e+00 1.000000000000000000e+00 4.000000000000000222e-01 8.900000000000000133e-01
1.026202596687161073e+00 1.000000000000000000e+00 4.000000000000000222e-01 8.800000000000000044e-01
