1.031261663381102700e+00 1.000000000000000000e+00 1.030000000000000027e+00 1.000000000000000000e+00
1.031200961122110238e+00 1.000000000000000000e+00 1.030000000000000027e+00 1.000000000000000000e+00
1.031140376731581876e+00 1.000000000000000000e+00 1.030000000000000027e+00 1.000000000000000000e+00
1.031079909980646692e+00 1.000000000000000000e+00 1.010000000000000009e+00 1.000000000000000000e+00
1.031018365604447373e+00 1.000000000000000000e+00 9.899999999999999911e-01 1.000000000000000000e+00
1.030955702239589877e+00 1.000000000000000000e+00 9.899999999999999911e-01 1.000000000000000000e+00
1.030893165467388739e+00 1.000000000000000000e+00 9.699999999999999734e-01 1.000000000000000000e+00
1.030829468219002454e+00 1.000000000000000000e+00 9.399999999999999467e-01 1.000000000000000000e+00
1.030763873605770486e+00 1.000000000000000000e+00 9.300000000000000488e-01 1.000000000000000000e+00
1.030697714737801141e+00 1.000000000000000000e+00 9.000000000000000222e-01 1.000000000000000000e+00
1.030629497593939403e+00 1.000000000000000000e+00 8.800000000000000044e-01 1.000000000000000000e+00
1.030559885099407769e+00 1.000000000000000000e+00 8.599999999999999867e-01 1.000000000000000000e+00
1.030488815599176489e+00 1.000000000000000000e+00 8.299999999999999600e-01 1.000000000000000000e+00
1.030415348573636258e+00 1.000000000000000000e+00 8.100000000000000533e-01 1.000000000000000000e+00
1.030340248947528625e+00 1.000000000000000000e+00 7.900000000000000355e-01 1.000000000000000000e+00
1.030263438190699432e+00 1.000000000000000000e+00 7.700000000000000178e-01 1.000000000000000000e+00
1.030184831857736683e+00 1.000000000000000000e+00 7.500000000000000000e-01 1.000000000000000000e+00
1.030104338972782640e+00 1.000000000000000000e+00 7.299999999999999822e-01 1.000000000000000000e+00
1.030021861331761324e+00 1.000000000000000000e+00 6.999999999999999556e-01 1.000000000000000000e+00
1.029936084585099110e+00 1.000000000000000000e+00 6.800000000000000488e-01 1.000000000000000000e+00
1.029848037277495854e+00 1.000000000000000000e+00 6.600000000000000311e-01 1.000000000000000000e+00
1.029757588679685254e+00 1.000000000000000000e+00 6.400000000000000133e-01 1.000000000000000000e+00
1.029664596215061234e+00 1.000000000000000000e+00 6.099999999999999867e-01 1.000000000000000000e+00
1.029567335243864346e+00 1.000000000000000000e+00 5.899999999999999689e-01 1.000000000000000000e+00
1.029467106988800396e+00 1.000000000000000000e+00 5.699999999999999512e-01 1.000000000000000000e+00
1.029363713630945032e+00 1.000000000000000000e+00 5.500000000000000444e-01 1.000000000000000000e+00
1.029256936490468899e+00 1.000000000000000000e+00 5.400000000000000355e-01 1.000000000000000000e+00
1.029148577466430181e+00 1.000000000000000000e+00 5.400000000000000355e-01 1.000000000000000000e+00
1.029040619772110032e+00 1.000000000000000000e+00 5.400000000000000355e-01 9.899999999999999911e-01
1.028896024884065286e+00 1.000000000000000000e+00 5.300000000000000266e-01 9.899999999999999911e-01
1.028749247431672620e+00 1.000000000000000000e+00 5.100000000000000089e-01 9.899999999999999911e-01
1.028597289598607301e+00 1.000000000000000000e+00 4.899999999999999911e-01 9.899999999999999911e-01
1.028439749641061995e+00 1.000000000000000000e+00 4.600000000000000200e-01 9.899999999999999911e-01
1.028272620294796491e+00 1.000000000000000000e+00 4.400000000000000022e-01 9.899999999999999911e-01
1.028098653838910970e+00 1.000000000000000000e+00 4.299999999999999933e-01 9.899999999999999911e-01
1.027921450797799841e+00 1.000000000000000000e+00 4.099999999999999756e-01 9.899999999999999911e-01
1.027736468110981294e+00 1.000000000000000000e+00 4.000000000000000222e-01 9.899999999999999911e-01
1.027547785770426492e+00 1.000000000000000000e+00 4.000000000000000222e-01 9.899999999999999911e-01
1.027360046841574448e+00 1.000000000000000000e+00 4.000000000000000222e-01 9.899999999999999911e-01
1.027173246607366641e+00 1.000000000000000000e+00 4.000000000000000222e-01 9.699999999999999734e-01
1.026887380374329917e+00 1.000000000000000000e+00 4.000000000000000222e-01 9.599999999999999645e-01
1.026552943472458290e+00 1.000000000000000000e+00 4.000000000000000222e-01 9.599999999999999645e-01
1.026220178755095969e+00 1.000000000000000000e+00 4.000000000000000222e-01 9.399999999999999467e-01
1.025789077861320564e+00 1.000000000000000000e+00 4.000000000000000222e-01 9.200000000000000400e-01
1.025260132472013863e+00 1.000000000000000000e+00 4.000000000000000222e-01 9.000000000000000222e-01
1.024633831809653728e+00 1.000000000000000000e+00 4.000000000000000222e-01 8.800000000000000044e-01
