1.086596983412890793e+00 1.000000000000000000e+00 1.020000000000000018e+00 1.000000000000000000e+00
1.086427185406198870e+00 1.000000000000000000e+00 1.020000000000000018e+00 1.000000000000000000e+00
1.086257720336774923e+00 1.000000000000000000e+00 1.020000000000000018e+00 1.000000000000000000e+00
1.086088587551800932e+00 1.000000000000000000e+00 1.020000000000000018e+00 1.000000000000000000e+00
1.085919786399738518e+00 1.000000000000000000e+00 1.020000000000000018e+00 1.000000000000000000e+00
1.085751316230327168e+00 1.000000000000000000e+00 1.010000000000000009e+00 1.000000000000000000e+00
1.085581511643732400e+00 1.000000000000000000e+00 9.899999999999999911e-01 1.000000000000000000e+00
1.085408619701017763e+00 1.000000000000000000e+00 9.699999999999999734e-01 1.000000000000000000e+00
1.085232519454211619e+00 1.000000000000000000e+00 9.499999999999999556e-01 1.000000000000000000e+00
1.085053082571150185e+00 1.000000000000000000e+00 9.300000000000000488e-01 1.000000000000000000e+00
1.084870172716158487e+00 1.000000000000000000e+00 9.100000000000000311e-01 1.000000000000000000e+00
1.084683644864035124e+00 1.000000000000000000e+00 9.000000000000000222e-01 1.000000000000000000e+00
1.084495458986559413e+00 1.000000000000000000e+00 8.800000000000000044e-01 1.000000000000000000e+00
1.084303423852499115e+00 1.000000000000000000e+00 8.800000000000000044e-01 1.000000000000000000e+00
1.084111825161925280e+00 1.000000000000000000e+00 8.800000000000000044e-01 1.000000000000000000e+00
1.083920661922920914e+00 1.000000000000000000e+00 7.800000000000000266e-01 1.000000000000000000e+00
1.083705480738503146e+00 1.000000000000000000e+00 6.800000000000000488e-01 1.000000000000000000e+00
1.083459288148095778e+00 1.000000000000000000e+00 6.800000000000000488e-01 1.000000000000000000e+00
1.083213819653542576e+00 1.000000000000000000e+00 6.800000000000000488e-01 1.000000000000000000e+00
1.082969073125149784e+00 1.000000000000000000e+00 6.800000000000000488e-01 1.000000000000000000e+00
1.082725046439487526e+00 1.000000000000000000e+00 6.800000000000000488e-01 1.000000000000000000e+00
1.082481737479371375e+00 1.000000000000000000e+00 6.800000000000000488e-01 9.899999999999999911e-01
1.082209732369137978e+00 1.000000000000000000e+00 6.800000000000000488e-01 9.899999999999999911e-01
1.081938527273934580e+00 1.000000000000000000e+00 6.800000000000000488e-01 9.899999999999999911e-01
1.081668119840776043e+00 1.000000000000000000e+00 6.800000000000000488e-01 9.699999999999999734e-01
1.081339684194185580e+00 1.000000000000000000e+00 6.800000000000000488e-01 9.699999999999999734e-01
1.081012214534790905e+00 1.000000000000000000e+00 6.800000000000000488e-01 9.499999999999999556e-01
1.080626884492041473e+00 1.000000000000000000e+00 6.800000000000000488e-01 9.499999999999999556e-01
1.080242687772947185e+00 1.000000000000000000e+00 5.799999999999999600e-01 9.499999999999999556e-01
1.079793575056488653e+00 1.000000000000000000e+00 5.799999999999999600e-01 9.499999999999999556e-01
1.079346011004569617e+00 1.000000000000000000e+00 5.799999999999999600e-01 9.499999999999999556e-01
1.078899990276967591e+00 1.000000000000000000e+00 4.799999999999999822e-01 9.499999999999999556e-01
1.078362906984146941e+00 1.000000000000000000e+00 4.799999999999999822e-01 9.499999999999999556e-01
1.077828061538379734e+00 1.000000000000000000e+00 3.800000000000000044e-01 9.499999999999999556e-01
1.077155282267125092e+00 1.000000000000000000e+00 1.799999999999999933e-01 9.499999999999999556e-01
1.075742445797490454e+00 1.000000000000000000e+00 1.799999999999999933e-01 9.499999999999999556e-01
1.074345307510851777e+00 1.000000000000000000e+00 1.799999999999999933e-01 9.499999999999999556e-01
1.072963692982953354e+00 1.000000000000000000e+00 3.800000000000000044e-01 9.499999999999999556e-01
1.072316515651464019e+00 1.000000000000000000e+00 3.800000000000000044e-01 9.499999999999999556e-01
